headlines,date
Why ‘irrationally bullish’ investors are getting nervous as the stock market races to uncharted territory,01-19-20
Netflix confirms interest in Megxit deal,01-20-20
"Analyst Actions: Netflix Price Target Cut To $125 At FBR Capital, Reiterated Outperform",01-20-16
"Analyst Actions: Netflix Price Target Raised To $120 At Mizuho Securities, Reiterated Neutral",01-20-16
"Analyst Actions: Netflix Price Target Cut To $155 At Pivotal Research, Reiterated Buy",01-20-16
U.S. Stock Futures Plummet in Sympathy With Oil,01-20-16
"Analyst Actions: Netflix Price Target Raised To $141 At JPMorgan, Reiterated Overweight",01-20-16
Sector Update: Consumer,01-20-16
Stock Futures Trim Losses on CPI But Remain Defensive in Sympathy With Oil,01-20-16
Sector Update: Consumer Stocks Mainly Lower Pre-Bell,01-20-16
"Covered Call Alerts For Netflix, The Kroger Co, Universal Display Corporation, Activision Blizzard and Ambarella Released By InvestorsObserver",01-20-16
"GLOBAL MARKETS -Stocks stay near record highs; focus turns to central banks, earnings",01-20-20
"Netflix, Johnson & Johnson, Procter & Gamble and Intel are part of Zacks Earnings Preview",01-20-20
"On MLK Day, a Busy Week Expected",01-20-20
"Stocks Tumble as Oil Declines to Lowest Since 2003, Housing Data Disappoints",01-20-16
Is Netflix’s Crown Under Threat From Rival Streaming Giants?,01-20-20
Fourth Quarter Earnings Reports in Week Ahead,01-20-20
Tech giants fall sharply as Nasdaq tumbles,01-20-16
Netflix Historically Favors Downside Trade off Earnings-Driven After-Hours Moves,01-20-20
Update: Netflix Shares Fall 6% on Slower US Subscriber Additions,01-20-16
"Analyst Actions: Netflix Price Target Raised To $120 At Jefferies & Co., Reiterated at Hold",01-20-16
Sector Update: Consumer Stocks Drop; Netflix Slumps on Weaker-Than-Expected U.S. Growth,01-20-16
Netflix Is Up To Bat This Q4 Earnings Season,01-20-20
"Stocks Tumble as Oil Declines to Lowest Since 2003, Gold Shares Lifted on Metal's Shine",01-20-16
Netflix Q4 Earnings Preview: Time for Investors to Worry About NFLX Stock?,01-20-20
"Netflix beats by $0.27, revenue in-line",01-20-15
Netflix higher after subscriber growth satisfies,01-20-15
"It’s Time for Netflix to Consider Ads, Investor Says",01-20-20
"After Hours Watch List Scorecard: SYN, NFLX, AMD, SSS",01-20-16
Netflix Expands International Footprint with Paris Office,01-20-20
Netflix Q4 2019 Earnings Preview,01-20-20
Notable earnings after Tuesday's close,01-20-20
After Hour Gainers / Losers,01-20-15
Netflix Acquires Rights To Stream Ghibli Anime Internationally,01-21-20
"Balance Sheet Concern, Davos Forum, Trading Netflix: Market Recon",01-21-20
Netflix Reports Earnings Today. Here’s What to Expect.,01-21-20
"Netflix Content Chief Confirms Interest In Working With UK Prince Harry, Duchess Meghan",01-21-20
"Disney moves up UK, Western Europe launch by a week",01-21-20
Will FAANGs Have Enough Bite This Earnings Season?,01-21-20
Dow Jones Futures Fall As Asia Sells Off: Stock Market Rally Faces Next Test,01-21-20
Investors buying into Netflix global growth story,01-21-15
"Inphi, iRobot, Netflix, Disney and Apple highlighted as Zacks Bull and Bear of the Day",01-21-20
Ad-Supported Streaming Services to Gain Momentum in 2020,01-21-20
Premarket Gainers / Losers as of 9:10 am,01-21-15
"Thinking about trading options or stock in Costco, Netflix, Paypal, Shopify, or Tesla?",01-21-20
4 Stocks to Gain as Artificial Intelligence Simplifies Life,01-21-20
Tough Year Ahead for Netflix Shareholders,01-21-20
"Investor behavior is eerily similar to that of January 2018 — a selloff is brewing, warns strategist",01-21-20
Italy judge sets Feb 1 date for Vivendi request to suspend Mediaset TV project,01-21-20
Earnings Results to Flood Wall Street This Week,01-21-20
China Coronavirus Sells Off Asian Markets,01-21-20
Are the FAANG Stocks too Hot to Handle This Earnings Season?,01-21-20
Greenlight Capital stays bearish on Netflix,01-21-20
"Netflix, Intel and IBM set to enter battle against the earnings recession",01-21-20
"US STOCKS-S&P 500 loses ground amid China virus outbreak, growth fears",01-21-20
"US Stocks Edge Lower, With Airlines Under Pressure as Deadly Virus Spreads in China",01-21-20
The Stock Market Can Still ‘Grind Higher.’ Here’s Why.,01-21-20
Midday Gainers / Losers,01-21-15
Sky scores in Europe with exclusive deal for entire Showtime library,01-21-16
US STOCKS-China virus outbreak impedes Wall Street rally; Netflix earnings on deck,01-21-20
"Earnings Reaction History: Netflix Inc, 45.5% Follow-Through Indicator, 6.0% Sensitive",01-21-20
"Trump in Davos, Global Economic Outlook, Netflix Earnings & A Strong Buy Tech Stock - Free Lunch",01-21-20
US STOCKS-Wall Street loses ground as China virus spooks investors,01-21-20
"Netflix earnings should show fallout from new streaming rivals, preparations for more",01-21-20
Apple Planning to Make Original Podcasts Promoting Its TV Shows,01-21-20
Netflix Releases Fourth-Quarter 2019 Financial Results,01-21-20
"--Netflix Posts Q4 Earnings of $1.30, May Not be Comparable to Street Est. of $0.53; Revenue at $5.46 Billion, vs. Consensus of $5.45 Billion",01-21-20
"Netflix EPS beats by $0.77, beats on revenue",01-21-20
--Netflix Global Paid Net Additions in Q4 at 8.8 Million; Sees Q1 Net Adds at 7 Million,01-21-20
Netflix subscriber growth beats Wall Street estimate as market leader faces Disney,01-21-20
"--Netflix Guides for Q1 EPS of $1.66 on Revenue of $5.73 Billion, vs. Street Est. of $1.18/Share Earnings on Revenue of $5.74 Billion",01-21-20
"Netflix Q4 Earnings Rise from Year Ago, Revenue Ahead; Sets Q1 Guidance - Stock near 2% Weaker After-Hours",01-21-20
Netflix -2% after U.S. subscriber miss,01-21-20
Dow’s five-day win streak comes to end after report of first coronavirus case in U.S.,01-21-20
US STOCKS-Wall Street falls as China virus reaches the U.S.,01-21-20
Netflix Earnings: What Happened with Netflix,01-21-20
"--Netflix US Subscriber Growth Below Expectations in Q4, Adds 420,000 vs. 623,000 Expected by Wall Street",01-21-20
Netflix's Q4 Earnings: A Key Takeaway (Hint: Competition Concern),01-21-20
Netflix adds nearly 9 million subscribers in first face-off with Disney+,01-21-20
"Netflix Posted a Huge Earnings Beat, but the Stock Is Doing Nothing. Here’s Why.",01-21-20
David Einhorn’s Value Investing Style Didn’t Beat the Market Again. Here’s Why.,01-21-20
Notable earnings after Monday’s close,01-21-18
"Netflix has hit a wall in the US, but its global outlook is much rosier",01-21-20
MT Newswires After-Hours News Movers,01-21-20
"Netflix, IBM, United All Beat Q4 Estimates",01-21-20
Einhorn Short Target Netflix Soars Despite Low US Subscriber Growth,01-21-20
"Netflix Trounces Fourth-Quarter Subscriber, Earnings Targets",01-21-20
Netflix U.S. growth sputters in face of rivals,01-21-20
Netflix Beats Expectations and The Street Is Not Impressed,01-21-20
Netflix gunning for 20 original series a year,01-21-15
Netflix forecasts tough start to 2020; Disney+ going global,01-21-20
PRESS DIGEST - Wall Street Journal - Jan 22,01-22-20
Netflix Gains After Q4 Earnings Beat As Oscar Nominee 'The Irishman' Drives International Growth,01-22-20
"Netflix, China Virus, IBM, Johnson & Johnson, Derek Jeter - 5 Things You Must Know Wednesday",01-22-20
"Companies buy first-ever Super Bowl ads, hope to gain attention in streaming era",01-22-20
OPTIONS: Straddle Prices for Companies Expected to Report Results This Week,01-22-18
Shorts See Better History off Earnings-Driven After-Hours Moves from Netflix,01-22-18
"--Analyst Actions: Wedbush Cuts Price Target on Netflix to $173 From $188, Maintains Underperform Rating",01-22-20
"S&P, Nasdaq hit new highs on waning China virus fears, earnings",01-22-20
Analysts positive on Netflix,01-22-20
Dow Jones Futures Climb As Stock Market Resists China Virus; 3 Tech Giants Rise Near Buy Points As Tesla Hits Milestone,01-22-20
"Aspen, Carpenter Technology, Netflix, IBM and United Airlines highlighted as Zacks Bull and Bear of the Day",01-22-20
"Netflix (NFLX) Q4 Earnings Crush Estimates, Revenues Up Y/Y",01-22-20
"Analyst Actions: Monness Crespi & Hardt Lifts Netflix's Price Target to $400 From $350, Maintains Buy Rating",01-22-20
"Wall Street Sees Upbeat Open Amid Earnings, But China Virus Outbreak Caps Gains",01-22-20
Sector Update: Consumer Heavyweights Mixed Pre-Bell Wednesday,01-22-20
"GLOBAL MARKETS-Stocks shake off China virus worries, dollar stays strong",01-22-20
"US STOCKS-S&P 500, Nasdaq aim for record on IBM earnings, fading China virus fears",01-22-20
"Netflix Projects Slower Subscriber Growth Amid Price Changes, Competition After Fourth-Quarter Additions Beat",01-22-20
"Should you buy stock in Boeing, Halliburton, Netflix, NVIDIA or 22nd Century Group Inc?",01-22-18
Netflix Slides on Outlook for Greater Competitive Threats,01-22-20
"Dow Jones Today: IBM, Tesla Lead, Netflix Slips, As Stock Market Looks For A Bounce",01-22-20
Research Alert: CFRA Keeps Buy Opinion On Shares Of Netflix,01-22-20
"Stock Market Higher, But Boeing, JNJ Weigh On The Dow; Tesla Tops $100 Billion Milestone",01-22-20
Netflix's Roma lands ten Oscar nominations,01-22-19
Stock Benchmarks Climb in Early US Trading With Tech Shares Driven by IBM; Oil Curbs Energy,01-22-20
"--Analyst Actions: Oppenheimer Lifts Netflix's Price Target to $400 From $385, Keeps Outperform Rating",01-22-20
"US STOCKS-S&P 500, Nasdaq hit record on IBM, waning China virus fears",01-22-20
ETFs in Focus on Netflix's Solid Q4 But Weak Outlook,01-22-20
"Netflix ends year strong, but questions surface about 2020",01-22-20
Netflix to Gain From Expanding International Content in 2020,01-22-20
Disney Launching Disney+ a Week Early in Western Europe,01-22-20
"Analyst Actions: Baird Lifts Price Target on Netflix to $350 From $300, Maintains Neutral Rating",01-22-20
Netflix’s Decline Emphasizes Limited Value of Users Overseas,01-22-20
Netflix’s Decline Emphasizes Limited Value of Users Overseas,01-22-20
Netflix earnings don’t solve riddle of what Disney competition means,01-22-20
"PreMarket Prep Recap: Netflix Beat Not Good Enough, ACP Theory On Tesla",01-22-20
"Analyst Actions: Rosenblatt Lifts Netflix's Price Target to $275 From $265, Maintains Neutral Rating",01-22-20
Wall Street analysts buy into Netflix optimism amid Disney threat,01-22-20
"US STOCKS-S&P 500, Nasdaq hit record highs on IBM, chip power",01-22-20
Market Chatter: Netflix in Talks to Join Motion Picture Association of America,01-22-19
"Analyst Actions: UBS Cuts Netflix Price Target to $400 From $405, Maintains Buy Rating",01-22-20
Why one stock-market bull says he’s taking the ‘offense off the field’,01-22-20
Netflix Poised to Start Internet Stock Earnings Season as Canaccord Says Watch Subscriber Data,01-22-18
Jim Cramer: 3 Things That Made Netflix's Quarter Great,01-22-20
Analyst Actions: Imperial Capital Reiterates Netflix Outperform Rating; Lifts PT to $463 From $459,01-22-19
The Movie Biz: Oscar factoids and oddities,01-22-20
Netflix close to joining MPAA,01-22-19
Sector Update: Consumer Stocks Hanging on to Small Gains,01-22-20
Netflix Stock Drops As Disney+ Swipes U.S. Subscribers,01-22-20
"Mark Cuban Says 'Data Is The New Oil,' Still Loves Netflix And Amazon",01-22-20
"US STOCKS-S&P 500, Nasdaq on track for record closing highs",01-22-20
"Earnings Reaction History: Netflix Inc., 45.5% Follow-Through Indicator, 10.1% Sensitive",01-22-18
4 Reasons To Buy Netflix Stock In 2020,01-22-20
Sector Update: Slim Advance for Consumer Stocks This Afternoon,01-22-20
Market Chatter: ViacomCBS Banks on Star Trek to Boost All Access Streaming Service,01-22-20
What’s Next for Netflix (NFLX) Stock? Here’s the Bull Case and the Bear Case,01-22-20
Netflix Releases Fourth-Quarter 2017 Financial Results,01-22-18
Stocks end mixed after touching intraday records,01-22-20
"Netflix EPS in-line, beats on revenue",01-22-18
Rodolphe Belmer To Join Netflix Board Of Directors,01-22-18
"Netflix Soaring in After-Hours - Meets Q4 Expectations, Outpaces Subscriber Additions, Guides Q1 Above Street",01-22-18
Netflix smashes subscriber estimates,01-22-18
Stocks close steady but off highs with China taking steps to contain possible pandemic,01-22-20
US STOCKS-Tech sector pushes the S&P 500 to slight gain,01-22-20
Netflix’s upcoming Leonard Bernstein biopic is precision engineered to win Oscars,01-22-20
Netflix’s earnings: The price tag on global domination is getting clearer,01-22-20
VMWare Acquired Another Company. Here’s Why.,01-22-20
Trump is likely right that the Dow would be higher if the Fed hadn’t raised interest rates,01-22-20
"NFLX, Q4, Operating Metrics Released",01-22-18
Netflix investors need to get used to the new normal,01-22-20
Netflix welcomed to club with MPAA admission,01-22-19
After Hours Gainers / Losers (1/22/2018),01-22-18
Forecast Report: NFLX,01-22-18
MT Newswires' After-Hours Trading Range Analysis: NFLX,01-22-18
MT Newswires After-Hours News Movers,01-22-18
"MT Newswires' After Hours Watch List: HBIO, RMD, NFLX",01-22-18
"Tesla, NIO and the Electric Boogie",01-22-20
"Buy Apple Stock Before Q1 Earnings on Services, AirPods & iPhone Growth?",01-22-20
Pre-Market Briefing: US Equities Futures Gain; Government Shutdown Ends,01-23-18
Netflix Stock Rises 3%,01-23-20
"Analyst Actions: RBC Raises Netflix PT to $300 from $250, Maintains Outperform; Shares Surge 10% Early",01-23-18
Major Streaming Companies Threatened by Fortnite as Gaming Communities Capitalize on eSports Explosion,01-23-19
"Facebook, Amazon and Apple set records in annual spending on lobbying",01-23-20
Analysts reset on Netflix after subscriber growth dazzles,01-23-18
Wall Street Wavers as Congress Ends Government Shutdown,01-23-18
Edited Transcript of NFLX earnings conference call or presentation 21-Jan-20 11:00pm GMT,01-23-20
Premarket Gainers as of 9:05 am (1/23/2018),01-23-18
"Option-Trading Opportunities on American Airlines, Apple, Netflix, NVIDIA, and Twitter",01-23-19
"Analyst Actions: Guggenheim Lifts Netflix's Price Target to $420 From $400, Reiterates Buy Rating",01-23-20
Comcast's Bad Omen for AT&T,01-23-20
Smaller films lead Oscar nominations amid declining theater attendance,01-23-18
Equities Attempting Gains in US Trading as Netflix Bolsters Nasdaq,01-23-18
"Stock Market News for Jan 23, 2020",01-23-20
Netflix's 4th-Quarter Results Beat Expectations,01-23-20
Dow Slips Into the Red While Nasdaq Gains Ground On Netflix Quarterly Results,01-23-18
"S&P 500 Movers: ResMed Jumps 18%, Leads Gainers; Freeport-McMoRan Slides 4%",01-23-18
"Q4 Earnings Scorecard and Research Reports on Netflix, Chevron & Others",01-23-20
--Analyst Actions: Goldman Raises Netflix PT to $315 From $250; Reiterates 'Buy' Recommendation on Stock,01-23-18
"Comcast’s Earnings Underline Its Cable Strength, but NBC Needs Peacock Streaming",01-23-20
Mid-Day Update: Netflix Powers Nasdaq to New Heights,01-23-18
Netflix stock surges 5% after Comcast posts big video-subscriber losses,01-23-20
"Sector Update: Consumer Stocks Split Between Winners, Lowers Today",01-23-18
Netflix +4.6% as Stifel sees benefit from Comcast exodus,01-23-20
How Netflix calculates viewership now (Streaming Roundup),01-23-20
"US STOCKS-Wall Street hit by coronavirus concerns, weak earnings",01-23-20
"Earnings from Comcast, Airlines & More, Plus a Cheap Tech Stock to Buy - Free Lunch",01-23-20
"Analyst Actions: RBC Ups Netflix Price Target to $300, Keeps Outperform - Stock Up 10%",01-23-18
Hulu Follows in Netflix's Footsteps; Unveils Price Adjustments Effective February,01-23-19
Netflix Sets the Stage for a Bleak 2020,01-23-20
Netflix Bounce Sparks Bullish Options Trading,01-23-20
"Analyst Actions: Canaccord Ups Netflix Price Target to $280, Keeps Buy - Stock Up 10%",01-23-18
"Tesla Will Mark the Beginning of the End for the Bull Market, Warns Ralph Nader",01-23-20
