headlines,date
Tesla May Be Only Big Winner in U.S. Batteries Bound for China,01-15-20
Elon Musk stands to get even richer if Tesla’s market cap tops $100 billion,01-15-20
Tesla Is Once Again the Most Shorted American Stock,01-15-20
Empires and Explorers: Our Destiny in the Stars,01-15-20
New Tesla registrations in California nearly halve in fourth quarter: data,01-15-20
Tesla: electric sheep,01-16-20
Tesla says it plans to open China design and research center,01-16-20
New Tesla registrations nearly halve in California,01-16-20
"Tesla, Wall Street's Most-Shorted Stock, Downgraded By Morgan Stanley",01-16-20
From 'Made in China' to 'Designed in China:' Tesla Is Hiring Staff To Design Models In A New Local Research Center,01-16-20
"Sell Tesla Shares, Morgan Stanley Says After Stock Price Doubles",01-16-20
"Markets not live, Thursday 16th January 2020",01-16-20
ARK Invest’s enthusiastic EV predictions don’t add up,01-16-20
"--Analyst Actions: Morgan Stanley Cuts Tesla to Underweight From Equal-Weight on Valuation, China Risk; Lifts PT to $360 From $250",01-16-20
Tesla says it plans to open China design and research center,01-16-20
Tesla's Sales Staff Seek 15% Raise in Base Pay; Shares Fall 3% Pre-Bell,01-16-20
Tesla cools off after Morgan Stanley turns bearish,01-16-20
"Auto Stock Roundup: GM's Electric Hummer Revival, F China Sales Dip & More",01-16-20
Tesla stock falls after Morgan Stanley turns bearish,01-16-20
"Analyst Actions: Tesla Downgraded to Underweight by Morgan Stanley on Valuation, Risks to Long-Term Chinese Business",01-16-20
"Morgan Stanley Downgrades Tesla On Risk, Valuation Following Massive Stock Run",01-16-20
"Stock Futures Signal More Gains for US Measures After Dow Tops 29,000",01-16-20
"Benzinga Pro's Top 5 Stocks To Watch For Thurs., Jan. 16, 2020: TSLA, MS, BYND, RBZ, PECK",01-16-20
Tesla Stock Drops on Downgrade to Sell. Bulls Won’t Change Their Minds.,01-16-20
Sector Update: Consumer Giants Climb Pre-Bell Thursday,01-16-20
Wall Street Sees Upbeat Open on Trade Deal Optimism,01-16-20
"Thinking about trading options or stock in Beyond Meat, Facebook, Mastercard, Tesla, or UnitedHealth Group?",01-16-20
Tesla seeks shift from 'Made in China' to 'Designed in China',01-16-20
"Stock Market Jumps On Strong Retail Sales; Morgan Stanley Surges, But Tesla Dives On Downgrade",01-16-20
Tesla salespeople petition for more pay in the face of an increasing workload,01-16-20
Howard Marks Gambles Like He Invests; Cautiously,01-16-20
"US Stocks Extend Reach Into Record Highs on Tech Shares, China Trade Optimism",01-16-20
Today's Pickup: Last-Mile Delivery Growth Will Increase Carbon Emissions By 30% By 2030,01-16-20
"The China trade deal doesn’t protect American workers, or American interests",01-16-20
Market Chatter: Tesla's Q4 Vehicle Registrations in California Nearly Halved Year on Year,01-16-20
"Tesla Shares Downgraded to Underweight, With Morgan Stanley Citing Valuation, China Risk as Concerns",01-16-20
Options Pop on Downgraded Tesla Stock,01-16-20
"Nio's stock swings to a gain, heads for longest win streak in a year",01-16-20
"Tesla to Open Design, Research Center in China",01-16-20
AutoNation CEO thinks mass EV adoption is coming,01-16-18
Tesla Stock Drops As Robust Acceleration Fuels Concern Of Overheating,01-16-20
Tesla (TSLA) Stock Sinks As Market Gains: What You Should Know,01-16-20
Jack Dorsey Asks Elon Musk How to Fix Twitter,01-16-20
IPhone Manufacturer Gets Into Electric Cars Via Fiat Venture,01-16-20
Tesla’s soaring share price defies the bears,01-17-20
Bonuses at risk as M&A fees slide,01-17-20
Foxconn May Be About to Prove Elon Musk Wrong,01-17-20
Tesla ending customer referral program,01-17-19
Tesla Shares Dip After U.S. Reviews Petition Into Possible Acceleration Defect,01-17-20
Inside Tesla’s Attack on Germany’s Auto Establishment,01-17-20
Tesla Ends Customer Referral Program,01-17-19
"U.S. to review petition seeking formal defect probe into 500,000 Tesla vehicles",01-17-20
"Benzinga Pro's Top 5 Stocks To Watch For Fri., Jan. 17, 2020: TSLA, NFLX, IBM, TWTR, PLAY",01-17-20
Sector Update: Consumer Stocks Mostly Lower in Pre-Bell Trading Thursday,01-17-19
Lithium Exploration Group Announces $1.2M Sales Contract Negotiation as New York Times Reports on 3 California Utilities Lithium Ion Battery Storage Facilities,01-17-17
"U.S. will look at sudden acceleration complaints involving 500,000 Tesla vehicles",01-17-20
Toyota slowplays all-electric push,01-17-19
NHTSA Considers Investigation Into Reports Of Teslas With Unintended Acceleration,01-17-20
Virgin Galactic Stock Takes Off Before SpaceX and Blue Origin,01-17-20
Tesla Faces NHTSA Investigation for Alleged Sudden Unintended Acceleration,01-17-20
"Yes, Jack Dorsey, Elon Musk does have an idea about how to fix Twitter",01-17-20
Tesla unintended acceleration complaints to come under NHTSA scrutiny,01-17-20
Tesla Should Merge With Volkswagen. Here’s Why.,01-17-20
"Tesla and Spotify Stock Could Soar Tenfold, James Anderson Says",01-17-20
Tesla Announces Date for Fourth Quarter and Full Year 2019 Financial Results and Webcast,01-17-20
Tesla Shares Have Been on an Incredible Run. But That’s No Reason to Feel You’ve Missed the Bus.,01-17-20
Letters to Barron’s,01-17-20
Tesla cuts workforce by around 7%,01-18-19
Tesla To Lay Off 7% Of Full-Time Employees; Shares Drop Nearly 6% Pre-Market,01-18-19
Tesla Shares Edge Lower as Musk Outlines Plan to Cut Workforce by 7 Per Cent,01-18-19
Nevada governor cites Gigafactory expansion,01-18-17
Tesla Motors to Expand Nevada Gigafactory with New $350 Mln Investment: State Governor,01-18-17
Sector Update: Consumer Stocks Advancing in Friday Pre-Bell Trading,01-18-19
Tesla sheds 5% after profit warning,01-18-19
"Wall Street Trending Higher as China Looks To Boost Economy, Trade Outlook Improves",01-18-19
TSLA and LXRX among premarket losers,01-18-19
"Thinking about buying stock in Advanced Micro Devices, CVS Health Corp, Netflix, PG&E Corp or Tesla?",01-18-19
"Update: Tesla To Lay Off 7% Of Full-Time Employees, Trims Q4 Profit Outlook; Shares Drop 7%",01-18-19
"Stock Indexes Set for Second Weekly Gains on Optimism About Interest Rates, US-China Trade",01-18-19
V.F. Corporation leads consumer gainers; Tesla and Nautilus in losers,01-18-19
These stocks soared even as the companies lost money — here’s why that’s not as crazy as it sounds,01-18-20
Sector Update: Consumer Stocks Extending Early Advance,01-18-19
You're stealing our water: Germans protest against Tesla gigafactory,01-18-20
"Analyst Actions: Musk's Letter 'Gives Tesla Bears a Platform,' Morgan Stanley Says; Equalweight Rating Reiterated",01-18-19
Morgan Stanley Says Tesla May Not Sustain Current Levels of Achievement; Stock Slides After Job Cuts,01-18-19
"Analyst Actions: Wedbush Bets Tesla to Emerge Stronger, Reaffirms Outperform, PT $440 - Stock Slumps 12%",01-18-19
Selling pressure on Tesla picks up,01-18-19
"Barron's Picks And Pans: Apple, Boeing, Disney, Tesla And More",01-18-20
Sector Update: Consumer Stocks Easing Off Prior Rise,01-18-19
Equities Rally Fourth Day to Six-Week High Amid US-China Trade Optimism,01-18-19
"Bulls And Bears Of The Week: IBM, Microsoft, Tesla And More",01-18-20
Tesla Announces Date for Fourth Quarter and Full Year 2018 Financial Results and Webcast,01-18-19
You're stealing our water': Germans protest against Tesla gigafactory,01-18-20
Model 3 debuts across East Coast,01-19-18
Tesla Hits All-Time High Before Being Downgraded: Where to Now?,01-19-20
"Panasonic, Tesla to partner beyond batteries?",01-19-17
SpaceX ‘supersonic abort test’ sets up manned mission,01-19-20
Pre-Market Briefing: US Equities Futures Slightly in the Red; ECB Rate Meeting on Tap,01-19-17
Market Chatter: Tesla Motors Shares Add 3% Pre-Bell as Panasonic Wants to Expand Partnership,01-19-17
MT Newswires' Opening Bell Momentum Stocks: TSLA,01-19-17
"Stock Futures Trim Gains on Bullish Jobless Claims, Housing Market Data",01-19-17
"Analyst Actions: Tesla Up 4% - Morgan Stanley Upgrades to Overweight vs Equalweight, Lifts PT to $305 vs $242",01-19-17
Spotlight burns bright on Tesla's $920M wildcard,01-19-19
"FTC event features Tesla Motors, Elio Motors, and Uber",01-19-16
Tesla moves a step closer to opening first European factory with German property deal,01-19-20
Market Chatter: US Regulators Reportedly to Close Tesla Motors Death Probe Without A Recall,01-19-17
Update: US Regulators Confirm Closing of Tesla Motors Death Probe,01-19-17
Tesla secures land for European factory,01-19-20
MT Newswires' Analyst Notebook: TSLA,01-19-17
Stocks Slide Ahead of Trump Inauguration With Dow Retreating for Fifth Day,01-19-17
Tesla Motors sues German supplier,01-20-16
Market Chatter: Tesla Motors Sues German Auto Parts Company Over Falcon Wing Doors,01-20-16
"Research Reports on Auto Makers Equities -- Ford, General Motors, Fiat Chrysler, and Tesla",01-20-17
Meritor's TransPower Buyout to Fuel Commercial EV Growth,01-20-20
"Zacks Investment Ideas feature highlights: Tesla, Boeing, Virgin Galactic, Northrop Grumman and Amazon",01-20-20
The Gigafactory gets a bull call,01-20-15
"Tesla rebuffs U.S. safety recall petition, says no unintended acceleration in vehicles",01-20-20
"Top Stock Picks for the Week of Jan 20, 2020",01-20-20
Tesla Slams Acceleration Petition Brought by ‘Short Seller’,01-20-20
Tesla (TSLA): Does This Rally Still Have Legs?,01-20-20
"Market Chatter: Tesla to Buy Property in Gruenheid, Germany for First European Factory",01-21-20
Tesla Says Petition Claiming 'Unintended Acceleration' In Cars Brought By 'Tesla Short-Seller',01-21-20
Shanghai's mayor orders city's bureaucrats to undergo a culture change in charm offensive to attract foreign investments,01-21-20
Tesla blasts U.S. safety recall petition,01-21-20
Tesla Price Target Raised to $800 by New Street Research,01-21-20
Tesla Refutes Claims of Unintended Acceleration,01-21-20
"Nio's stock falls, on track to snap record 8-day win streak",01-21-20
Analysts upshift and downshift on Tesla,01-21-20
Cooper-Standard (CPS) Diversifies on 3 New Fortrex Agreements,01-21-20
Tesla (TSLA) to Build 300-Hectare European Factory in Berlin,01-21-20
"Thinking about trading options or stock in Costco, Netflix, Paypal, Shopify, or Tesla?",01-21-20
"Analyst Actions: New Street Lifts Price Target on Tesla to $800 From $530, Maintains Buy",01-21-20
"Investor behavior is eerily similar to that of January 2018 — a selloff is brewing, warns strategist",01-21-20
"Tesla Created Demand for Electric Cars, But Only for Teslas",01-21-20
"Stock Market Slips From Record Highs On China Virus; Intel, Roku, Tesla Are Key Movers",01-21-20
Tesla and 25 Other Stock Picks & Pans from the Barron’s Roundtable,01-21-20
Petitioners Want Tesla Cars Recalled. Here’s Why Its Stock Is Rising.,01-21-20
Tesla lands Model 3 clearance in Europe,01-21-19
"Tesla Motors roundup: Optimism, caution, and confusion",01-21-15
"Tesla Shares May Reach $960 in Early 2021, Biggest Bull Says",01-21-20
"US STOCKS-S&P 500 loses ground amid China virus outbreak, growth fears",01-21-20
Tesla and Beyond Meat among consumer gainers; Youngevity International leads losers,01-21-20
"Elon Musk Talks Tesla In China, Explains SpaceX And PayPal Launches In New Podcast",01-21-20
2 ETF Areas to Gain From Michael Bloomberg's Campaign,01-21-20
"Tesla stock rally ‘extremely unusual,’ analyst says",01-21-20
US STOCKS-China virus outbreak impedes Wall Street rally; Netflix earnings on deck,01-21-20
"Nio's stock swings sharply higher, heads for a record 9th straight gain",01-21-20
Ex-Ford CEO Mark Fields Talks About Tesla Building An 'Iconic Brand',01-21-20
Tesla to $800? Here's How NewStreet's Analyst Gets to the Number,01-21-20
"Michigan, Tesla reach agreement for direct car sales - source",01-21-20
"Michigan, Tesla reach agreement for direct car sales: source",01-21-20
"Michigan, Tesla reach agreement for direct car delivery: source",01-21-20
Tesla Settlement In Michigan Will Allow Company to Sell Directly to Consumers; Shares Up Almost 7%,01-21-20
Just Getting Started? New Street Gives Tesla An $800 Price Target,01-21-20
Tesla Reaches Deal Clearing Way for Michigan Service Centers,01-21-20
Tesla Stock Has Repeatedly Doubled. Here’s What History Says Comes Next.,01-21-20
US STOCKS-Wall Street falls as China virus reaches the U.S.,01-21-20
Can Tesla's Prolific Rally Continue,01-21-20
David Einhorn’s Value Investing Style Didn’t Beat the Market Again. Here’s Why.,01-21-20
The Dow Fell 152 Points Because a China Virus Is Spreading,01-21-20
"IBD Live Stocks To Buy And Watch: Costco, UnitedHealth, Tesla Make Notable Moves",01-21-20
Tesla crosses $100 billion stock market valuation in extended trading,01-21-20
Tesla’s Newest Big Battery in Australia Set to Back Up Wind Farm,01-21-20
Tax breaks for college tuition and medical expenses just came back from the dead — read this before filing your taxes,01-21-20
Tesla And Michigan Reach Settlement For Direct Delivery To Customers,01-21-20
Tesla Big Battery at Infigen's Lake Bonney Wind Farm in Australia Close to Full Commercial Operation,01-22-20
Tesla Tops $100 Billion as Record Run Lifts Market Value Past Volkswagen,01-22-20
Tesla says no agreement with Chinese battery company,01-22-19
"Tesla joins $100B club, tops Volkswagen",01-22-20
Tesla Jumps 7% Despite Safety Concerns Accusations,01-22-20
Tesla Obtains Regulatory Clearance to Sell Its Model 3 in Europe,01-22-19
Tesla Stock Gets Another Bold Call From the Analyst Who Predicted $530 a Share,01-22-20
Wedbush confident on Tesla ahead of earnings,01-22-20
"--Analyst Actions: Wedbush Lifts Price Target on Tesla to $550 From $370, Maintains Neutral Rating",01-22-20
Tesla's stock surges toward a record after Wedbush boosts target by nearly 50%,01-22-20
Dow Jones Futures Climb As Stock Market Resists China Virus; 3 Tech Giants Rise Near Buy Points As Tesla Hits Milestone,01-22-20
"US Futures Higher Ahead of Earnings, but China Virus Outbreak Caps Gains",01-22-20
5 High-Flying Stocks to Buy Ahead of Earnings Next Week,01-22-20
Virgin Galactic Soars as Investor Interest Rivals Tesla,01-22-20
"What to Watch Wednesday: Tesla's Market Cap, Apple's New iPhone and Johnson & Johnson",01-22-20
"Wall Street Sees Upbeat Open Amid Earnings, But China Virus Outbreak Caps Gains",01-22-20
Sector Update: Consumer Heavyweights Mixed Pre-Bell Wednesday,01-22-20
Fiat Chrysler (FCAU) & Foxconn Sign 50-50 Merger Agreement,01-22-20
Sector Update: Consumer Stocks Trade Lower Pre-Bell Tuesday,01-22-19
2020 to be a Crucial Year for EVs: Models to Watch Out for,01-22-20
"Option-trading opportunities on Alibaba, IBM, Johnson & Johnson, Tesla, and Under Armour",01-22-19
"Covered Call Alerts For Tesla Motors, Qualcomm, PayPal Holdings Inc., Consol Energy and CSX Released By InvestorsObserver",01-22-16
"Dow Jones Today: IBM, Tesla Lead, Netflix Slips, As Stock Market Looks For A Bounce",01-22-20
Tesla's stock rally boosts market cap above $100 billion,01-22-20
"Stock Market Higher, But Boeing, JNJ Weigh On The Dow; Tesla Tops $100 Billion Milestone",01-22-20
Tesla's furious rally pushes market value past $100 billion,01-22-20
Tesla Shares Up 6% as Market Value Passes $100 Billion,01-22-20
Goldman Sachs warns on Tesla,01-22-19
"Amazon, DHL and IKEA front new group that’s pushing for more electric vehicles",01-22-20
Market Chatter: Tesla in Talks With China's Lishen for Battery Supply to Shanghai Factory,01-22-19
Tesla and XPEL among consumer gainers; NIO and Workhorse Group among losers,01-22-20
Tesla tops $100 billion in market valuation,01-22-20
"Tesla Surges Past $100 Billion Market Value, Eclipsing VW",01-22-20
