,date,fb_close,fb_vol,fb_intra_perc_change,fb_intra_returns,fb_pct_change,fb_pct_returns,fb_previous_close,fb_opening_change,fb_opening_returns,fb_target,fb_intra_target,fb_open_target,amazon_close,amazon_vol,amazon_intra_perc_change,amazon_intra_returns,amazon_pct_change,amazon_pct_returns,amazon_previous_close,amazon_opening_change,amazon_opening_returns,amazon_target,amazon_intra_target,amazon_open_target,apple_close,apple_vol,apple_intra_perc_change,apple_intra_returns,apple_pct_change,apple_pct_returns,apple_opening_change,apple_target,apple_intra_target,apple_open_target,nflx_close,nflx_vol,nflx_intra_perc_change,nflx_intra_returns,nflx_pct_change,nflx_pct_returns,nflx_previous_close,nflx_opening_change,nflx_opening_returns,nflx_target,nflx_intra_target,nflx_open_target,google_close,google_vol,google_intra_perc_change,google_intra_returns,google_pct_change,google_pct_returns,google_previous_close,google_opening_change,google_opening_returns,google_target,google_intra_target,google_open_target,tsla_close,tsla_vol,tsla_intra_perc_change,tsla_intra_returns,tsla_pct_change,tsla_pct_returns,tsla_previous_close,tsla_opening_change,tsla_opening_returns,tsla_target,tsla_intra_target,tsla_open_target,dji_open,dji_high,dji_low,dji_close,dji_vol,dji_perc_change,dji_return,dji_previous_day_return,dji_previous_perc_change,cac_open,cac_high,cac_low,cac_close,cac_vol,cac_perc_change,cac_return,dax_open,dax_high,dax_low,dax_close,dax_vol,dax_perc_change,dax_return
621,2014-11-26,77.62,32695300,-2.767112405666627,-1,0.026312309929922062,1,75.63,-0.1322226629644246,-1,1,-1,-1,333.57,1983600,0.06291569297141217,1,-0.004387535816618993,-1,335.04,-0.3760744985673495,-1,-1,1,-1,119.0,40756950,-0.898762082414789,-1,0.0005885815185402432,1,0.28911564625850633,1,-1,1,50.17,10063200,-0.03988035892323655,-1,0.0062174087444846204,1,49.86,0.5816285599679084,1,1,-1,1,538.89,1522900,0.09454949944382479,1,-0.0013157894736842701,-1,539.6,-0.037064492216465066,-1,-1,1,-1,248.440002,1981200,-0.04026979206362216,-1,0.001410802554085988,1,248.08999599999999,0.10076988352242951,1,1,0,1,17812.25,17833.759766,17791.160156,17827.75,67450000,0.08701876517565159,1,-1.0,-0.023072654377226928,4382.879883,4399.410156,4364.589844,4373.419922,95096700,-0.2158389290268297,-1,9894.599609,9942.669922,9868.349609,9915.55957,89124300,0.2118323310519179,1
622,2014-11-28,77.7,15992000,-0.03862495171881181,-1,0.0010306622004638832,1,77.62,0.06441638752898371,1,1,-1,1,338.64,3051800,-0.7767163646103068,-1,0.01519920856192103,1,333.57,0.737476391761843,1,1,-1,1,118.93,24814400,0.2850674939213459,1,0.03354479881811079,1,0.22689075630251765,1,1,1,49.51,6702500,1.9798059790140567,1,-0.013155272074945268,-1,50.17,0.6776958341638355,1,-1,1,1,540.35,1148300,-0.22443150202174508,-1,0.0027092727643860393,1,538.89,0.04639165692441871,1,1,-1,1,244.520004,2119700,0.33829304247092923,1,-0.01577844939801598,-1,248.440002,-1.2437594490117518,-1,-1,1,-1,17830.550781,17893.419922,17807.779297,17828.240234,80470000,-0.01295836022330303,-1,1.0,0.08701876517565159,4378.319824,4390.180176,4353.600098,4390.180176,104492600,0.27088820544781866,1,9990.700195,9990.700195,9902.400391,9980.849609,98906800,-0.09859755380237048,-1
623,2014-12-01,75.1,31789900,2.795754594874464,1,-0.03346203346203358,-1,77.7,-0.5662805662805633,-1,-1,1,-1,326.0,4944900,3.584526203714659,1,-0.03732577368296708,-1,338.64,-0.15355539806283422,-1,-1,1,-1,115.07,83657780,3.147883174816942,1,0.0038384367094128624,1,-0.10089968889262972,1,1,-1,48.83,11964400,0.9332521809697726,1,-0.013734599070894804,-1,49.51,-0.44435467582306376,-1,-1,1,-1,532.34,2115300,0.945256968479016,1,-0.014823725363190543,-1,540.35,-0.5422411400018624,-1,-1,1,-1,231.63999900000002,8619400,3.947588672290782,1,-0.05267464742884587,-1,244.520004,-1.3741207038422858,-1,-1,1,-1,17827.269531,17827.269531,17726.550781,17776.800781,86390000,-0.2830985974169484,-1,-1.0,-0.01295836022330303,4354.189941,4383.189941,4334.810059,4377.330078,95799400,0.5314452817528184,1,9915.740234,9979.080078,9906.419922,9963.509766,97092800,0.4817545727569776,1
624,2014-12-02,75.46,16773900,-0.1725740076994497,-1,0.004793608521970638,1,75.1,0.3062583222370226,1,1,-1,1,326.31,2790300,0.3633587786259535,1,0.0009509202453987786,1,326.0,0.4601226993865031,1,1,1,1,114.63,59205320,-0.9955947136563836,-1,-0.011213663417579678,-1,-1.364386894933513,-1,-1,-1,50.33,14271600,-3.219852337981953,-1,0.030718820397296787,1,48.83,-0.14335449518738538,-1,1,-1,-1,532.29,1526600,-0.04510854243022444,-1,-9.392493519189138e-05,-1,532.34,-0.05447646241125546,-1,-1,-1,-1,231.42999300000002,5887000,1.3386255302451993,1,-0.000906605080757239,-1,231.63999900000002,1.2648972598208126,1,-1,1,1,17778.849609,17897.050781,17778.849609,17879.550781,81970000,0.5664099433577753,1,-1.0,-0.2830985974169484,4396.75,4422.77002,4373.029785,4388.299805,101308700,-0.192191846250079,-1,9983.790039,10038.20996,9910.209961,9934.080078,86630800,-0.49790671484291077,-1
625,2014-12-03,74.88,16689900,0.6633059166887769,1,-0.0076861913596607545,-1,75.46,-0.10601643254704254,-1,-1,1,-1,316.5,5681000,2.8336352193534577,1,-0.030063436609359173,-1,326.31,-0.17774508902576816,-1,-1,1,-1,115.93,42956200,-0.15550755939525426,-1,0.0038098536669841643,1,0.9770566169414678,1,-1,1,50.73,13819400,-1.0155316606929472,-1,0.007947546195112176,1,50.33,-0.21855752036558598,-1,1,-1,-1,529.87,1277900,0.020755500207557575,1,-0.004546393883033573,-1,532.29,-0.433973961562296,-1,-1,1,-1,229.30000299999998,5307700,-1.3480676243093814,-1,-0.00920360395983788,-1,231.42999300000002,-2.238254831559375,-1,-1,0,-1,17880.900391,17924.150391,17855.589844,17912.619141,99400000,0.17738899779322642,1,1.0,0.5664099433577753,4384.040039,4405.830078,4378.879883,4391.859863000001,87190000,0.17837026875748735,1,9978.889648,9993.849609,9930.530273,9971.790039,83605000,-0.07114628230630557,-1
626,2014-12-04,75.24,14362800,-0.5479085928103656,-1,0.004807692307692291,1,74.88,-0.06677350427350048,-1,1,-1,-1,316.93,3290300,-0.44369790511204454,-1,0.0013586097946287623,1,316.5,-0.30647709320695965,-1,1,-1,-1,115.49,42068020,0.24185885808067817,1,0.004260869565217318,1,-0.13801431898560407,1,1,-1,50.09,11853800,0.6742018639698519,1,-0.012615809185885896,-1,50.73,-0.5913660555884037,-1,-1,1,-1,535.84,1392100,-1.1572369787242065,-1,0.011266914526204541,1,529.87,-0.03019608583236797,-1,1,-1,-1,228.27999900000003,3855600,0.13998556063028952,1,-0.004448338363083004,-1,229.30000299999998,-0.30527561746258147,-1,-1,1,-1,17910.019531,17937.960938,17814.810547,17900.099609,76270000,-0.05538755545649075,-1,1.0,0.17738899779322642,4399.939941,4427.740234000001,4310.689941,4323.890136999999,144554000,-1.728428229016143,-1,9998.849609,10083.74023,9835.419922,9851.349609,119705200,-1.4751697021948875,-1
627,2014-12-05,76.36,24306400,-0.7387862796833803,-1,0.014885699096225391,1,75.24,0.7442849548112738,1,1,-1,1,312.63,3265200,1.3162878787878838,1,-0.013567664784021716,-1,316.93,-0.041018521440064196,-1,-1,1,-1,115.0,38230970,0.8535218553323518,1,0.02313167259786475,1,0.43293791670274484,1,1,1,50.13,9930200,0.03988035892322238,1,0.0007985625873427882,1,50.09,0.11978438810140779,1,1,1,1,523.82,2565600,1.082050797847211,1,-0.022432069274410216,-1,535.84,-1.1738578680203189,-1,-1,1,-1,223.710007,6063600,2.169060674063592,1,-0.020019239618097373,-1,228.27999900000003,0.17084238729121443,1,-1,1,1,17903.050781,17991.189453,17903.050781,17958.789063,79110000,0.31133398816670893,1,-1.0,-0.05538755545649075,4366.220215,4422.850098,4359.319824,4419.47998,125876600,1.219813989615725,1,9931.959961,10093.030270000001,9929.469727,10087.12012,93445100,1.562231015925046,1
628,2014-12-08,76.52,25733900,-0.4463113678130601,-1,0.002095337873232017,1,76.36,-0.23572551073859693,-1,1,-1,-1,306.64,3639200,1.5823089514394861,1,-0.019160029427758074,-1,312.63,-0.33905895147618664,-1,-1,1,-1,112.4,57445030,1.4899211218229524,1,-0.015071854188573375,-1,-0.7826086956521788,-1,1,-1,48.5,13621300,2.7666399358460354,1,-0.03251545980450832,-1,50.13,-0.4987033712347895,-1,-1,1,-1,525.54,2329300,0.028533926839028886,1,0.003283570692222293,1,523.82,0.35699286014279796,1,1,1,1,214.36000099999998,9225600,3.240946206945139,1,-0.041795206774098426,-1,223.710007,-0.9700120388445479,-1,-1,1,-1,17954.939453,17960.560547,17804.279297,17852.480469,88680000,-0.5706451100445311,-1,1.0,0.31133398816670893,4400.169922,4407.950195,4375.47998,4375.47998,77425600,-0.5611133760211175,-1,10060.91016,10084.9502,10014.99023,10014.99023,68931200,-0.45641924308764553,-1
629,2014-12-09,76.84,25358600,-2.1808510638297878,-1,0.004181913225300704,1,76.52,-1.7250392054364783,-1,1,-1,-1,312.5,4049500,-3.13871744942077,-1,0.01911035742238454,1,306.64,-1.1903208974693378,-1,1,-1,-1,114.12,60112240,-3.566566839096113,-1,0.019383653416704005,1,-1.9661921708185124,1,-1,-1,49.11,17976700,-2.697616060225845,-1,0.012577319587628866,1,48.5,-1.4020618556701026,-1,1,-1,-1,531.91,1871300,-2.150909335330593,-1,0.012120866156714927,1,525.54,-0.9190546866080465,-1,1,-1,-1,216.88999900000002,9431500,-3.6065745410638264,-1,0.011802565722137892,1,214.36000099999998,-2.341857145260975,-1,1,0,-1,17847.369141,17847.369141,17629.570313,17801.199219,100400000,-0.2586931532330822,-1,-1.0,-0.5706451100445311,4332.72998,4342.120117,4260.069824,4263.939941,149779500,-1.5876835001843441,-1,9904.580078,9951.660156,9786.379883,9793.709961,110063600,-1.1193823072445492,-1
630,2014-12-10,76.18,32210500,0.6131767775603376,1,-0.008589276418532021,-1,76.84,-0.2472670484122823,-1,-1,1,-1,305.84,3245900,1.9743589743589824,1,-0.02131200000000011,-1,312.5,-0.16,-1,-1,1,-1,111.95,44475360,2.1501616991521666,1,0.002956459415875301,1,0.25411847178408,1,1,1,47.76,12644800,2.5703794369645148,1,-0.02748930971288943,-1,49.11,-0.1832620647525887,-1,-1,1,-1,524.62,1712200,1.3167299951092886,1,-0.013705326088999992,-1,531.91,-0.05452050158860778,-1,-1,1,-1,209.83999599999999,7314100,2.0034600008532193,1,-0.03250497041129141,-1,216.88999900000002,-1.2725317039630002,-1,-1,1,-1,17797.990234,17797.990234,17508.099609,17533.150391,115100000,-1.4880322975684668,-1,-1.0,-0.2586931532330822,4280.339844,4306.720215,4216.180176,4227.910156,116124400,-1.2248954501473497,-1,9859.780273,9909.389648,9775.389648,9799.730469,88531300,-0.6090379535580571,-1
631,2014-12-11,77.73,33462100,-1.5812859383167905,-1,0.02034654765030197,1,76.18,0.4463113678130601,1,1,-1,1,307.36,3262900,0.17213940043521153,1,0.004969918911849502,1,305.84,0.6702851164007362,1,1,1,1,111.62,41404690,0.5701051131302338,1,0.01722409550715387,1,0.27690933452434324,1,1,1,47.8,11769100,0.43740887315142857,1,0.0008375209380233617,1,47.76,0.5234505862646567,1,1,1,1,526.89,1610800,-0.10259333143344991,-1,0.004326941405207618,1,524.62,0.3297624947581141,1,1,-1,1,208.880005,6694400,0.7837334383875719,1,-0.004574871417744264,-1,209.83999599999999,0.3288233955170525,1,-1,1,1,17534.300781,17758.509766,17534.300781,17596.339844,90100000,0.3538154373810073,1,-1.0,-1.4880322975684668,4225.330078,4249.120117,4196.529785,4225.859863000001,135257400,0.012538310385715366,1,9770.660156,9907.820313,9763.410156,9862.530273,98963300,0.9402651973683116,1
632,2014-12-12,77.83,28091600,-0.868325557283569,-1,0.001286504567091118,1,77.73,-0.733307603242001,-1,1,-1,-1,307.32,3153500,-1.0954307707490325,-1,-0.0001301405517960541,-1,307.36,-1.0964341488807927,-1,-1,-1,-1,109.73,55873820,0.660872714104644,1,0.01385937355631528,1,-1.039240279519809,1,1,-1,47.78,13521200,-0.7591733445803446,-1,-0.0004184100418409553,-1,47.8,-0.7949790794978986,-1,-1,-1,-1,517.24,1994500,0.927060986821949,1,-0.01831501831501825,-1,526.89,-0.9129040217123016,-1,-1,1,-1,207.0,7173800,-1.0643457306394857,-1,-0.009000406716765497,-1,208.880005,-1.9436987278892526,-1,-1,0,-1,17590.050781,17590.050781,17280.830078,17280.830078,121950000,-1.7579295639897143,-1,1.0,0.3538154373810073,4197.47998,4202.52002,4103.490234000001,4108.930176,135838300,-2.1095944333723833,-1,9794.200195,9799.650391,9586.219727,9594.730469,94544800,-2.0366106678300278,-1
633,2014-12-15,76.99,29396500,1.873566148355849,1,-0.010792753436978053,-1,77.83,0.8094565077733463,1,-1,1,1,306.07,3841600,0.9065302554472792,1,-0.004067421580111974,-1,307.32,0.5043602759338837,1,-1,1,1,108.23,67083260,2.231255645889791,1,0.013864168618267003,1,0.883987970472978,1,1,1,46.72,12019000,2.78818143986684,1,-0.022185014650481394,-1,47.78,0.5860192549183783,1,-1,1,1,512.39,2813400,1.7110740250522642,1,-0.009376691671177828,-1,517.24,0.786868764983361,1,-1,1,1,204.03999299999998,5218300,2.50848113889516,1,-0.014299550724637733,-1,207.0,1.1062768115941939,1,-1,1,1,17285.740234,17403.539063,17115.279297,17180.839844,114050000,-0.6068608493471966,-1,-1.0,-1.7579295639897143,4094.459961,4144.310059,4000.8000490000004,4005.3798829999996,149438700,-2.175624596369094,-1,9599.820313,9678.259766,9330.990234,9334.009766,112718700,-2.7689116913994987,-1
634,2014-12-16,74.69,31554600,1.968762304764405,1,-0.029874009611637886,-1,76.99,-1.0390959864917484,-1,-1,1,-1,295.06,6501300,3.0524067685230882,1,-0.03597216323063346,-1,306.07,-0.5619629496520308,-1,-1,1,-1,106.75,60651790,-0.3572435837172092,-1,-0.024312220089571346,-1,-1.718562320983091,-1,-1,-1,45.21,16947700,2.6276114581089787,1,-0.032320205479452024,-1,46.72,-0.62071917808219,-1,-1,1,-1,494.03,3964200,3.161753175474371,1,-0.0358320810320264,-1,512.39,-0.43521536329748073,-1,-1,1,-1,197.809998,8426100,1.5331778661614617,1,-0.030533205321174317,-1,204.03999299999998,-1.5438120506110744,-1,-1,1,-1,17173.070313,17427.439453,17067.589844,17068.869141,116640000,-0.6067707759929262,-1,-1.0,-0.6068608493471966,4027.51001,4094.1899409999996,3926.3400880000004,4093.1999509999996,248244700,1.631031104501206,1,9366.55957,9567.089844,9219.049805,9563.889648,171052400,2.1067508995728392,1
635,2014-12-17,76.11,29203900,-1.4664711371817014,-1,0.019011915919132427,1,74.69,0.42843754183961363,1,1,-1,1,298.88,4433500,-0.8469143300603945,-1,0.0129465193519962,1,295.06,0.44397749610248843,1,1,-1,1,109.41,53265930,-2.137789395070941,-1,-0.028761651131824273,-1,0.34660421545667874,-1,-1,1,47.66,20192900,-5.024239753195227,-1,0.05419155054191549,1,45.21,0.37602300376023384,1,1,-1,1,503.51,2883100,-1.5878460172706006,-1,0.019189118069752986,1,494.03,0.3258911402141598,1,1,-1,1,205.820007,7367800,-6.609348975544896,-1,0.04049344866784743,1,197.809998,-2.401294195453154,-1,1,0,-1,17069.160156,17389.300781,17069.160156,17356.869141,118220000,1.685548570465926,1,-1.0,-0.6067707759929262,4052.2299799999996,4131.810059,4035.3000490000004,4111.910156,143182000,1.4727736652301335,1,9455.740234,9589.25,9429.400391,9544.429688,102078900,0.937943003987131,1
636,2014-12-18,78.4,34222100,-1.963844453114846,-1,0.03008803048219688,1,76.11,1.0248324793062689,1,1,-1,1,297.73,7738100,2.065721522318336,1,-0.0038476980728050503,-1,298.88,1.716407922912204,1,-1,1,1,112.65,58785590,-0.6972378653794593,-1,0.007783145464304919,1,2.248423361667131,1,-1,1,47.77,15639400,1.3016528925619741,1,0.0023080151070080657,1,47.66,1.5526647083508225,1,1,1,1,509.7,2926700,0.36164597791027714,1,0.012293698238366568,1,503.51,1.5967905304760621,1,1,1,1,218.25999500000003,7483300,-2.768617507095383,-1,0.060441101821554266,1,205.820007,3.1872499158937346,1,1,0,1,17367.849609,17778.400391,17367.849609,17778.150391,123940000,2.362415562300707,1,1.0,1.685548570465926,4186.259765999999,4249.490234000001,4159.950195,4249.490234000001,214450700,1.5104286770149173,1,9711.610352,9811.05957,9671.179688,9811.05957,121015600,1.0240239712615662,1
637,2014-12-19,79.88,43335000,-1.4349206349206292,-1,0.018877551020408,1,78.4,0.4464285714285641,1,1,-1,1,299.9,8709100,-1.007039170118875,-1,0.00728848285359196,1,297.73,-0.27541732442145334,-1,1,-1,-1,111.78,86595830,0.42757883484767856,1,-0.01027094032229503,-1,-0.34620505992010703,-1,1,-1,48.59,15047900,-1.4405010438413464,-1,0.017165585095248126,1,47.77,0.27213732468075247,1,1,-1,1,514.94,3690200,-0.9468545999882458,-1,0.010280557190504247,1,509.7,0.080439474200515,1,1,-1,1,219.289993,6910500,0.4087419918366607,1,0.004719133252064633,1,218.25999500000003,0.8842696986224894,1,1,1,1,17778.019531,17874.029297,17746.550781,17804.800781,343690000,0.15064248272030992,1,1.0,2.362415562300707,4282.390136999999,4291.200195,4202.069824,4241.649902,214972700,-0.951343378269118,-1,9901.259766,9901.259766,9688.660156,9786.959961,173452900,-1.154396588931982,-1
638,2014-12-22,81.45,31395800,-1.7107892107892164,-1,0.019654481722583883,1,79.88,0.2503755633450211,1,1,-1,1,306.54,4003800,-1.5234814863880317,-1,0.02214071357119063,1,299.9,0.6802267422474226,1,1,-1,1,112.94,45097060,-0.6954350927246801,-1,0.003554291807357224,1,0.33995348005009435,1,-1,1,48.1,7994000,0.9064688916357597,1,-0.010084379501955176,-1,48.59,-0.10290183165261217,-1,-1,1,-1,523.43,2723700,-1.7020615151456258,-1,0.01648735775041721,1,514.94,-0.05243329319922622,-1,1,-1,-1,222.600006,4799400,-1.1818209090909126,-1,0.015094227304754293,1,219.289993,0.323775376289054,1,1,0,1,17812.25,17962.779297,17812.25,17959.439453,98460000,0.8263383514154531,1,1.0,0.15064248272030992,4255.879883,4295.149902,4239.359863000001,4254.430176,86938900,-0.03406362585068669,-1,9827.259766,9924.009766,9826.549805,9865.759766,61833300,0.39176739922150955,1
639,2014-12-23,80.61,19865800,1.7190929041697105,1,-0.010313075506445668,-1,81.45,0.6998158379373765,1,-1,1,1,306.29,2713700,0.22477034334484258,1,-0.0008155542506687041,-1,306.54,0.14353754811770003,1,-1,1,1,112.54,25991030,0.6093791398039369,1,0.004731720382108673,1,0.25677350805738114,1,1,1,48.06,8291500,0.47628908676744025,1,-0.0008316008316008316,-1,48.1,0.39501039501039026,1,-1,1,1,529.14,2197600,-0.6811781718547913,-1,0.010908813021798691,1,523.43,0.40693120379038183,1,1,-1,1,220.97000099999997,4505700,1.2689321412710255,1,-0.007322573926615394,-1,222.600006,0.5435723123924802,1,-1,1,1,17971.509766,18069.220703,17970.160156,18024.169922,82890000,0.29302021191134764,1,1.0,0.8263383514154531,4264.540039,4314.970215,4259.209961,4314.970215,81670200,1.182546664794014,1,9887.240234,9922.110352,9848.05957,9922.110352,47508200,0.3526779685203602,1
640,2014-12-29,80.02,14134700,0.5839234687538811,1,-0.009408269373607392,-1,80.78,-0.3589997524139716,-1,-1,1,-1,312.04,3009000,-1.3610524606139345,-1,0.009544145718075825,1,309.09,-0.4011776505224861,-1,1,-1,-1,113.91,27533430,-0.10545742156603422,-1,0.012353359402772934,1,-0.17545398719184896,1,-1,-1,48.85,8588300,-1.8344798832603764,-1,0.005557842733635354,1,48.58,-1.2556607657472199,-1,1,-1,-1,528.88,2278500,0.3485764889868714,1,-0.0069286666541488184,-1,532.57,-0.3454944889873691,-1,-1,1,-1,225.710007,2802500,0.5244543990600555,1,-0.00926169754704631,-1,227.82000699999998,-0.4038332770308374,-1,-1,1,-1,18046.580078,18073.039063,18021.570313,18038.230469,53870000,-0.04626698778335027,-1,1.0,0.08543020313881322,4301.660156,4317.930176,4249.950195,4317.930176,74896000,0.37822653138478035,1,9914.870117,9927.849609,9775.450195,9927.129883,47150800,0.1236502935018651,1
641,2014-12-30,79.22,14370800,0.7889793362554733,1,-0.009997500624843725,-1,80.02,-0.21244688827793268,-1,-1,1,-1,310.3,2093000,-0.125842986673546,-1,-0.005576208178438735,-1,312.04,-0.682604794257145,-1,-1,-1,-1,112.52,29798660,0.9855684618092262,1,0.019387570211994998,1,-0.2370292336054745,1,1,-1,49.03,7011200,-0.6569492917265454,-1,0.0036847492323439646,1,48.85,-0.286591606960083,-1,1,-1,-1,528.97,876200,-0.4424274646817638,-1,0.00017017092724258553,1,528.88,-0.42353653002571645,-1,1,-1,-1,222.229996,2903200,0.7857533643074692,1,-0.015418062523032017,-1,225.710007,-0.7620406480249776,-1,-1,1,-1,18035.019531,18035.019531,17959.699219,17983.070313,47490000,-0.28804636396820743,-1,-1.0,-0.04626698778335027,4293.899902,4296.02002,4245.540039,4245.540039,56575600,-1.1262456998001924,-1,9883.099609,9886.780273,9805.549805,9805.549805,34753300,-0.7846708731882033,-1
642,2015-01-02,78.45,18177500,0.16543649783659387,1,0.0055114073314534995,1,78.02,0.7177646757241762,1,1,1,1,308.52,2783200,1.2988674899225805,1,-0.0058965683905269906,-1,310.35,0.7185435798292126,1,-1,1,1,109.33,53143770,1.849358111141038,1,0.028988235294117537,1,0.9150208371081764,1,1,1,49.85,13475000,-1.4242115971515825,-1,0.021516393442623016,1,48.8,0.7172131147541013,1,1,-1,1,523.37,1447500,0.7942224581090191,1,-0.0030288021944530064,-1,524.96,0.4952758305394523,1,-1,1,1,219.309998,4764400,1.5973424327487464,1,-0.013938248928766717,-1,222.41000400000001,0.20682118237811023,1,-1,1,1,17823.070313,17951.779297,17731.300781,17832.990234,76270000,0.0556577560756471,1,-1.0,-0.9150153025606315,4294.049805,4311.0,4224.339844,4252.290039,69809300,-0.9725030657859177,-1,9869.129883,9879.530273,9687.259766,9764.730469,67673900,-1.0578380793207718,-1
643,2015-01-05,77.19,26452200,1.013080276994109,1,-0.016061185468451256,-1,78.45,-0.5991077119184179,-1,-1,1,-1,302.19,2774200,1.5699814338295148,1,-0.020517308440295534,-1,308.52,-0.48943342408919716,-1,-1,1,-1,106.25,64210880,1.8838304552590324,1,-9.4108789761016e-05,-1,-0.9512485136741902,-1,1,-1,47.31,18165000,3.9585870889159476,1,-0.05095285857572718,-1,49.85,-1.1835506519558745,-1,-1,1,-1,512.46,2059800,1.7956039323151225,1,-0.020845673233085504,-1,523.37,-0.29424689989872627,-1,-1,1,-1,210.08999599999999,5368500,2.078772751170733,1,-0.04204095610816627,-1,219.309998,-2.1704414041351785,-1,-1,1,-1,17821.300781,17821.300781,17475.929688,17501.650391,116160000,-1.793642304386639,-1,1.0,0.0556577560756471,4221.990234000001,4276.919922,4105.450195,4111.359863000001,137887700,-2.6203369706799795,-1,9735.650391,9790.269531,9468.580078,9473.160156,105538300,-2.696175647829909,-1
644,2015-01-06,76.15,27399300,1.3984203029910633,1,-0.013473247830029678,-1,77.19,0.05182018396166116,1,-1,1,1,295.29,3519000,2.2994970884065604,1,-0.022833316787451485,-1,302.19,0.016545881730041158,1,-1,1,1,106.26,65682250,0.26281208935611144,1,-0.013828306264501156,-1,0.2729411764705941,-1,1,1,46.5,16037700,1.795142555438229,1,-0.017121116043119944,-1,47.31,0.08454872120059004,1,-1,1,1,500.59,2899900,2.531201931501793,1,-0.02316278343675615,-1,512.46,0.22050501502556205,1,-1,1,1,211.27999900000003,6261900,-0.5807869235531578,-1,0.005664253523047558,1,210.08999599999999,-0.014278642758400436,-1,1,0,-1,17504.179688,17581.050781,17262.369141,17371.640625,101870000,-0.7571852286849088,-1,-1.0,-1.793642304386639,4129.890136999999,4151.410156,4076.1599119999996,4083.5,130814400,-1.1232777497974256,-1,9484.25,9624.650391,9382.820313,9469.660156,96812300,-0.1538323430951323,-1
