id,saleprice,overall_qual,year_built,year_remod/add,total_bsmt_sf,1st_flr_sf,gr_liv_area,full_bath,garage_area
2031,169500,7,1931,1950,1040.0,1226,1818,1.0,240.0
949,240000,7,2004,2005,1710.0,1710,1710,2.0,550.0
1907,144000,5,1955,1955,1078.0,1150,1150,2.0,288.0
1906,165000,6,1964,1978,816.0,1127,1977,1.0,540.0
549,145000,6,1990,1991,1332.0,1332,1332,2.0,542.0
243,114000,5,1964,1964,1250.0,1298,1298,2.0,504.0
1697,395000,8,2006,2006,1935.0,1973,1973,2.0,895.0
2365,105500,6,1973,1973,525.0,525,1092,1.0,440.0
310,254900,8,1998,1999,1049.0,1036,1916,3.0,741.0
1961,102000,5,1950,1950,864.0,1238,1238,1.0,357.0
849,230000,7,2001,2001,944.0,944,1840,3.0,622.0
2018,137500,5,1920,2004,939.0,939,1513,1.0,180.0
1328,138000,5,1928,1983,1008.0,1143,1143,1.0,288.0
801,156500,6,1983,1983,520.0,1338,1338,1.0,576.0
400,124500,4,1970,1970,864.0,864,864,1.0,463.0
1650,190000,7,1977,1977,808.0,1161,1969,2.0,534.0
1084,159895,7,2007,2007,1266.0,1266,1266,2.0,388.0
1522,189000,5,1921,1998,612.0,990,2601,3.0,621.0
2496,124000,5,1964,1964,912.0,912,912,1.0,0.0
220,121500,5,1957,1996,1392.0,1392,1392,2.0,528.0
1254,146000,5,1957,1957,1824.0,1824,1824,2.0,484.0
1443,235000,7,2000,2001,928.0,928,1823,3.0,626.0
2885,300000,8,2004,2005,1594.0,1646,1646,3.0,525.0
2920,90500,4,1970,1970,546.0,546,1092,1.0,0.0
1197,142600,5,1965,1965,1728.0,1728,1728,2.0,576.0
848,227000,7,2002,2002,1573.0,1573,1573,3.0,544.0
926,205000,7,1940,1950,920.0,1240,2480,2.0,400.0
2158,246900,8,1999,2000,1341.0,1341,1341,2.0,482.0
1555,89000,4,1895,1950,173.0,825,1361,1.0,185.0
278,64000,4,1948,1950,744.0,792,1120,1.0,480.0
2522,170000,8,1978,1978,1226.0,1226,1226,2.0,484.0
434,582933,9,2008,2009,1734.0,1734,2822,3.0,1020.0
2683,110500,6,1925,1980,1103.0,1103,1103,1.0,440.0
2173,110000,6,1960,1960,1179.0,1179,1179,1.0,622.0
894,118000,5,1947,2008,698.0,698,698,1.0,0.0
1066,284000,7,2003,2004,998.0,1006,2046,3.0,871.0
1261,171000,6,1962,1962,858.0,858,1716,1.0,490.0
537,193000,7,2004,2004,835.0,871,1812,2.0,478.0
2301,135000,5,1976,2003,1090.0,1178,1178,2.0,502.0
2854,167000,7,1919,1950,818.0,818,1636,1.0,288.0
2649,105000,4,1950,1950,576.0,864,864,1.0,528.0
2776,214000,7,1999,1999,1588.0,1588,1588,2.0,472.0
2403,279000,8,2004,2004,1420.0,1426,1914,3.0,746.0
2355,184500,6,1975,2000,675.0,1109,1875,3.0,485.0
1983,120000,3,1948,2002,649.0,679,1183,1.0,308.0
547,171500,6,1992,1992,816.0,833,1730,2.0,528.0
1842,164700,7,2006,2007,625.0,625,1250,2.0,528.0
2748,209000,6,1989,1989,868.0,1313,2559,2.0,506.0
2425,225000,7,2004,2004,1365.0,1548,1548,3.0,388.0
2837,81000,5,1910,1996,658.0,658,1184,1.0,0.0
2456,336820,8,2006,2006,1670.0,1670,1670,3.0,928.0
2114,277000,7,1988,1989,1157.0,1180,2062,3.0,454.0
1890,117600,5,1960,1960,894.0,894,894,1.0,312.0
621,140000,6,1950,2005,856.0,1112,1668,1.0,271.0
1427,395039,9,2008,2008,1751.0,1766,1766,3.0,874.0
1728,181755,6,2007,2007,768.0,768,1496,3.0,572.0
2472,186800,7,2005,2006,1400.0,1400,1400,2.0,612.0
610,177500,5,1965,1965,744.0,825,2140,2.0,549.0
1950,64500,4,1927,2007,656.0,968,968,2.0,216.0
94,260000,7,2004,2005,1488.0,1488,1488,3.0,506.0
1745,185485,7,2007,2007,1266.0,1266,1266,2.0,388.0
744,105000,5,1931,1993,715.0,875,875,2.0,180.0
1859,187000,6,1976,1994,528.0,1094,1855,2.0,512.0
2343,202500,7,1984,1998,1208.0,1621,1621,3.0,440.0
1713,245700,7,2005,2006,1614.0,1614,1614,3.0,878.0
1816,128000,6,1980,1980,630.0,630,1266,1.0,283.0
2390,275500,8,2005,2005,1030.0,1038,2098,2.0,878.0
364,225000,7,1999,1999,978.0,1005,1983,2.0,490.0
684,138000,5,1959,1959,528.0,1183,1183,2.0,288.0
32,88000,6,1971,1971,525.0,525,1092,1.0,264.0
1698,380000,9,2006,2006,2153.0,2069,2643,2.0,694.0
1129,256000,8,2007,2007,1660.0,1660,1660,2.0,660.0
165,134800,5,1951,2000,900.0,900,900,1.0,576.0
935,121000,6,1980,1980,561.0,561,1229,1.0,462.0
1802,227875,7,2007,2007,874.0,874,1761,3.0,578.0
250,245350,8,2008,2008,1694.0,1694,1694,2.0,776.0
2668,93500,5,1920,1950,624.0,624,1248,2.0,0.0
236,83000,5,1920,1950,458.0,835,835,1.0,366.0
2117,240000,6,1992,1992,1580.0,1079,1953,3.0,501.0
2029,113000,5,1901,1950,592.0,933,1173,2.0,240.0
636,155000,6,1958,1998,1215.0,1215,1215,1.0,297.0
1155,142000,6,1961,1996,912.0,912,912,2.0,288.0
739,119000,6,1926,2004,884.0,904,904,1.0,180.0
1608,160000,6,1940,1985,983.0,983,1750,3.0,423.0
1087,193000,6,2004,2004,839.0,864,1593,3.0,398.0
1774,263000,8,1992,1993,1105.0,1105,2202,3.0,517.0
2816,164990,7,2005,2005,1310.0,1310,1310,2.0,400.0
2194,119000,4,1954,1954,948.0,948,948,2.0,280.0
523,238500,8,2006,2007,1372.0,1448,1448,2.0,692.0
2767,280000,7,1975,1975,1533.0,1533,1533,3.0,576.0
1837,193800,8,2006,2007,1511.0,1565,1565,3.0,476.0
2284,129900,5,1976,1976,1040.0,1060,1060,2.0,572.0
1434,145000,5,1994,1995,990.0,990,990,1.0,672.0
2794,275000,8,2001,2002,1753.0,1787,1787,2.0,748.0
2625,81400,3,1950,1950,0.0,1040,1040,2.0,400.0
794,125000,5,1954,1954,1089.0,1089,1089,2.0,252.0
708,80000,4,1920,1950,861.0,861,861,1.0,288.0
286,104000,5,1924,1999,1107.0,1296,1296,2.0,260.0
62,260400,7,1996,1996,1720.0,1720,1720,3.0,527.0
1647,176000,7,1981,2003,725.0,725,1479,2.0,484.0
2054,123000,5,1966,1966,1040.0,1040,1040,2.0,264.0
1102,291000,9,2000,2000,1519.0,1533,2172,2.0,687.0
654,132000,6,1948,2002,972.0,972,972,2.0,240.0
1089,176000,6,2005,2005,728.0,728,1456,2.0,400.0
604,177625,5,1956,1956,1048.0,1728,1728,3.0,576.0
2838,104900,5,1924,1950,784.0,949,1221,2.0,392.0
2777,196000,7,1999,1999,842.0,856,1749,2.0,515.0
1723,280000,9,2005,2005,1577.0,1577,1577,3.0,564.0
349,168500,7,1995,1996,384.0,804,1474,2.0,400.0
2313,170000,6,1995,1995,781.0,781,1671,2.0,423.0
2279,130000,3,1953,1953,0.0,2034,2034,1.0,1041.0
1346,150000,7,1939,1950,989.0,1245,2009,2.0,400.0
2770,145000,5,1996,1996,1100.0,1100,1100,1.0,462.0
2923,188000,5,1976,1976,1728.0,1728,1728,4.0,560.0
1619,169000,6,1997,1997,916.0,916,1600,2.0,460.0
2178,155000,5,2006,2007,1125.0,1125,1125,1.0,430.0
1160,196000,7,2004,2004,1391.0,1391,1391,2.0,530.0
1755,219500,7,2002,2002,854.0,864,1995,2.0,435.0
2412,170440,6,2005,2006,728.0,728,1456,2.0,390.0
889,159500,6,1977,1977,690.0,698,1426,1.0,440.0
1186,174000,7,1970,1970,1304.0,1682,1682,2.0,530.0
1613,167000,7,1970,1970,1277.0,1277,1277,2.0,526.0
411,148500,6,1976,1976,855.0,855,1456,2.0,440.0
810,147983,5,1979,1979,0.0,1114,2228,2.0,720.0
548,120000,6,1980,1980,626.0,626,1217,1.0,288.0
2179,157000,5,2005,2006,1090.0,1090,1090,2.0,450.0
2746,91500,5,1948,1950,810.0,1002,1456,2.0,280.0
1486,85000,5,1910,1950,796.0,796,796,1.0,0.0
2168,140000,5,1965,1965,1214.0,1214,1214,2.0,461.0
2061,127000,5,1966,1966,955.0,955,955,2.0,386.0
1131,207500,6,2003,2003,864.0,864,1728,2.0,673.0
2738,415000,6,1935,1990,1836.0,1836,3672,3.0,836.0
929,193000,6,1960,1960,1561.0,1561,1561,3.0,463.0
362,174000,6,1994,1995,702.0,702,1481,2.0,343.0
652,152500,7,1948,1999,699.0,801,1527,2.0,410.0
1466,183000,7,2003,2003,798.0,798,1640,2.0,595.0
2087,136500,5,1951,1994,1080.0,1080,1480,2.0,253.0
1442,231500,7,2001,2001,963.0,963,1792,2.0,564.0
2744,123500,5,1952,1952,980.0,1148,1148,1.0,308.0
1511,135500,5,1955,1955,816.0,872,1393,1.0,300.0
2175,133500,6,1976,1976,960.0,1044,1044,2.0,528.0
1236,124000,5,1963,1963,1144.0,1144,1144,2.0,336.0
2448,280000,8,1998,1998,1086.0,1086,1924,3.0,592.0
60,333168,9,1999,1999,1393.0,1422,2599,2.0,779.0
346,270000,8,2003,2003,1008.0,1008,2283,2.0,632.0
678,128500,6,1950,1950,795.0,765,1133,1.0,900.0
2481,172000,6,1990,1991,1398.0,1398,1398,3.0,542.0
2729,130000,5,1971,1972,782.0,810,810,2.0,576.0
453,196000,6,2005,2005,1306.0,1306,1306,3.0,624.0
2234,87000,5,1941,1950,720.0,803,803,1.0,360.0
2007,128250,5,1950,1950,910.0,910,1435,2.0,308.0
20,210000,6,1978,1988,1542.0,2073,2073,3.0,500.0
2217,220000,6,1932,1950,854.0,1096,1991,1.0,432.0
232,128000,4,1950,1995,1067.0,1067,1067,2.0,436.0
1982,135000,5,1900,2006,680.0,680,1174,1.0,576.0
1570,228500,4,1991,1991,1680.0,1689,1689,3.0,432.0
195,134000,6,1939,1950,608.0,608,1132,2.0,240.0
2307,157500,6,1956,1956,1008.0,1024,1024,2.0,313.0
504,263550,8,1993,1994,1173.0,1215,2232,3.0,623.0
1644,182900,6,1981,1981,1440.0,1440,1440,2.0,467.0
939,222000,6,1988,2007,880.0,1680,1680,3.0,540.0
1591,146000,5,2007,2008,1092.0,1092,1092,1.0,0.0
2001,153500,5,1948,1973,1559.0,1559,1559,2.0,812.0
2379,315000,9,2004,2005,1980.0,1980,1980,3.0,770.0
1100,315000,8,1998,1998,1470.0,1470,2630,3.0,696.0
1118,257000,8,2007,2007,1341.0,1341,1861,3.0,851.0
1593,173000,4,1964,1964,1200.0,1200,1200,2.0,850.0
2338,169000,5,1948,1950,0.0,1547,2320,2.0,672.0
458,382500,8,2003,2004,2200.0,2200,2200,3.0,685.0
1454,230000,8,2002,2002,1777.0,1795,1795,2.0,534.0
641,153000,5,1954,1990,1297.0,1297,1297,1.0,498.0
644,123000,5,1953,1953,608.0,1319,1319,2.0,270.0
840,207000,7,1998,1998,1463.0,1463,1463,3.0,539.0
1307,295000,7,1880,2002,1470.0,1675,3493,3.0,870.0
1809,149000,5,2003,2004,1094.0,1094,1094,2.0,576.0
56,216500,6,2002,2002,860.0,860,1960,3.0,440.0
1905,112000,5,1958,2000,808.0,808,808,1.0,308.0
2060,134500,5,1967,1967,943.0,943,943,2.0,528.0
1085,187687,7,2007,2008,1146.0,1246,1246,2.0,428.0
305,68400,4,1920,1950,698.0,698,1128,1.0,528.0
671,143500,6,1958,2007,951.0,951,951,2.0,480.0
833,275000,7,1989,1989,1518.0,1644,1644,3.0,569.0
2891,171000,7,1988,1989,1907.0,1959,1959,3.0,766.0
486,244000,6,2000,2000,992.0,1022,2054,3.0,390.0
334,130000,5,1971,2004,864.0,874,874,1.0,352.0
1804,253000,8,2006,2006,1685.0,1685,1685,2.0,658.0
2690,52500,4,1941,1950,693.0,693,693,1.0,0.0
299,185000,8,1989,1989,982.0,1034,1034,2.0,598.0
466,167800,6,2005,2006,745.0,745,1490,2.0,392.0
440,274900,8,2004,2005,1713.0,1713,1713,3.0,856.0
378,187500,7,1980,1980,1372.0,1472,1472,3.0,588.0
513,253000,7,2005,2005,1113.0,1113,1971,2.0,689.0
1597,105000,4,1973,2006,526.0,526,988,2.0,297.0
613,174500,6,1961,1961,1208.0,1576,1576,2.0,368.0
2798,210900,7,1996,1997,1065.0,1065,2049,2.0,467.0
239,127000,4,1947,1979,756.0,1169,1531,1.0,209.0
1080,207000,7,2004,2004,1358.0,1358,1358,3.0,484.0
375,154000,7,1978,1978,832.0,1154,2050,2.0,529.0
1638,591587,9,2006,2007,2660.0,2338,2338,3.0,1110.0
2593,180000,5,1925,1975,2171.0,1392,2640,4.0,1008.0
623,124000,5,1967,1967,1584.0,1584,1584,2.0,792.0
964,204000,6,1980,2006,712.0,1375,2237,2.0,440.0
917,145000,7,1928,1950,861.0,877,1477,2.0,216.0
122,178900,5,1967,1967,1510.0,1510,1510,3.0,517.0
2443,348000,8,1997,1998,1396.0,1407,2392,3.0,870.0
1354,162500,6,1915,2004,810.0,1170,1716,2.0,672.0
2058,119900,5,1971,1990,768.0,868,868,2.0,576.0
2326,176500,7,1998,1998,935.0,955,1632,2.0,462.0
1222,118000,5,1939,1950,991.0,1077,1077,2.0,205.0
1251,110000,5,1953,1953,773.0,773,773,1.0,240.0
65,221000,7,1998,1998,1195.0,1195,1839,2.0,486.0
498,340000,8,1998,1998,1284.0,1310,2450,3.0,1069.0
749,167500,7,1910,1993,728.0,1136,2019,1.0,532.0
1782,255000,8,2006,2006,1623.0,1636,1636,3.0,865.0
477,170000,7,2004,2005,384.0,744,1374,2.0,400.0
2826,145000,5,2005,2005,547.0,1072,1072,2.0,525.0
1601,81000,4,1972,1972,630.0,630,630,2.0,0.0
990,176500,6,1958,2002,1184.0,1414,1414,2.0,601.0
1791,307000,8,2004,2005,1686.0,1694,1694,3.0,636.0
2131,190550,7,2001,2001,845.0,845,1690,2.0,517.0
371,260000,7,1980,1980,845.0,1153,2353,3.0,484.0
2377,137500,7,1976,1976,1055.0,1055,1055,3.0,319.0
1832,147000,6,1973,2006,1044.0,1055,1055,2.0,542.0
561,131400,5,1961,1983,864.0,1144,1144,2.0,264.0
1063,316000,8,2004,2004,1148.0,1170,2332,3.0,756.0
325,139000,6,1971,1971,912.0,912,1824,2.0,0.0
1577,172500,5,2006,2007,352.0,712,1442,2.0,400.0
2851,138887,5,1914,1950,747.0,892,1784,1.0,180.0
1410,235000,6,1935,1986,1127.0,1236,2108,2.0,540.0
691,109500,5,1962,1962,894.0,894,894,1.0,308.0
2691,107000,4,1924,1950,596.0,834,1430,2.0,370.0
2780,192500,7,2002,2002,936.0,936,1776,2.0,474.0
374,215000,6,1977,2000,1602.0,1602,1602,2.0,529.0
1995,144100,6,1910,1990,926.0,991,1650,2.0,468.0
602,127500,6,1959,1959,864.0,864,864,1.0,300.0
1422,225000,7,1993,1994,812.0,1101,2200,2.0,453.0
1056,372402,8,2007,2008,1710.0,1710,1710,3.0,866.0
1151,144000,5,1962,1962,912.0,912,912,2.0,352.0
1843,176500,6,1999,1999,744.0,757,1501,3.0,440.0
2595,112000,6,1924,1950,617.0,865,1310,2.0,398.0
1041,100000,6,1973,1973,483.0,483,987,2.0,264.0
980,88000,4,1970,1970,546.0,546,1092,1.0,286.0
1871,136905,5,1976,1976,1680.0,1680,1680,2.0,528.0
2363,97500,4,1971,1971,864.0,874,874,1.0,576.0
2880,51689,3,1945,1950,0.0,729,729,1.0,0.0
1217,142000,6,1959,1959,1252.0,1252,1252,1.0,528.0
1715,250000,8,2006,2007,1298.0,1298,1828,2.0,876.0
112,243500,6,1993,1993,1280.0,1280,2495,3.0,660.0
454,184500,6,2005,2005,1306.0,1306,1306,3.0,624.0
2253,210000,7,1991,1992,1454.0,1478,1478,3.0,506.0
560,129000,5,1963,1995,912.0,912,912,2.0,300.0
303,82000,2,1941,1950,480.0,540,540,1.0,200.0
1004,181000,6,1997,1998,926.0,926,1604,2.0,470.0
2167,167000,5,2005,2005,768.0,768,1536,2.0,400.0
2440,173000,6,2000,2000,959.0,959,1671,3.0,472.0
2810,195800,7,2005,2005,784.0,784,1611,2.0,572.0
2872,223000,6,1969,1969,1844.0,1844,1844,3.0,540.0
1072,192000,7,2005,2005,1367.0,1367,1367,2.0,484.0
1654,197000,7,1979,1979,539.0,1040,1725,2.0,550.0
2394,298236,8,2006,2006,1054.0,1054,2389,2.0,672.0
2212,238000,7,1927,1992,851.0,867,1718,2.0,264.0
2628,119000,5,1960,1960,1556.0,1556,1556,2.0,0.0
2526,262500,7,1968,2003,1568.0,2156,2156,2.0,508.0
969,425000,9,2007,2007,1978.0,1978,1978,3.0,920.0
306,102776,4,1900,1950,859.0,859,1178,1.0,384.0
25,149900,5,1971,2008,1078.0,1078,1078,2.0,500.0
311,190000,6,1977,1977,1243.0,1285,1285,2.0,473.0
300,162500,8,1989,1989,1191.0,1191,1191,2.0,531.0
2775,217000,6,1997,1997,1479.0,1494,1494,3.0,576.0
2862,137500,4,1922,1950,700.0,1180,1180,1.0,252.0
525,270000,8,2006,2006,900.0,909,1795,3.0,782.0
2730,142500,5,1974,1974,864.0,894,894,2.0,440.0
1892,161000,6,1965,1965,1042.0,1042,1042,2.0,440.0
2288,93900,4,1970,1970,546.0,546,1092,1.0,0.0
2728,225000,7,1953,1953,1304.0,1304,2287,2.0,667.0
1065,412500,9,2003,2004,1572.0,1572,2668,3.0,726.0
2842,83000,4,1922,1950,864.0,964,1414,1.0,0.0
2011,128000,6,1939,1950,600.0,608,1232,1.0,217.0
1140,182000,6,1995,1995,754.0,754,1609,2.0,525.0
1051,394617,8,2008,2008,1932.0,1932,1932,3.0,774.0
1587,298751,8,2007,2007,1884.0,1728,1728,3.0,520.0
785,82500,4,1940,1950,861.0,861,861,1.0,539.0
916,177000,6,1928,1950,896.0,1172,1913,1.0,342.0
639,144000,4,1956,1956,1200.0,1200,1200,2.0,294.0
10,189000,7,1999,1999,994.0,1028,1804,2.0,442.0
